0,1,2
0.7_2_64_1_0_5_2_64_100_6.keras,"[0.3289129436016083, 0.8251748085021973]","[2.031550168991089, 0.4480000138282776]"
0.7_2_64_1_0_5_2_8_100_6.keras,"[0.3405824899673462, 0.8352059721946716]","[1.6437422037124634, 0.4518072307109833]"
0.7_2_64_1_0_5_3_16_100_6.keras,"[0.35611629486083984, 0.759873628616333]","[1.0238577127456665, 0.42168673872947693]"
0.7_2_64_1_0_5_3_32_100_6.keras,"[0.296446293592453, 0.8807495832443237]","[1.0869907140731812, 0.4285714328289032]"
0.7_2_64_1_0_5_3_4_100_6.keras,"[0.4044692814350128, 0.6761904954910278]","[0.9842702150344849, 0.45864662528038025]"
0.7_2_64_1_0_5_3_64_100_6.keras,"[0.3336716890335083, 0.78143709897995]","[1.4934868812561035, 0.3283582031726837]"
0.7_2_64_1_0_5_3_8_100_6.keras,"[0.4087947905063629, 0.7754716873168945]","[0.5956256985664368, 0.47252747416496277]"
0.7_2_64_1_0_5_4_16_100_6.keras,"[0.33442315459251404, 0.7922848463058472]","[1.4483375549316406, 0.3897435963153839]"
0.7_2_64_1_0_5_4_32_100_6.keras,"[0.3137556314468384, 0.8832391500473022]","[1.6027238368988037, 0.402515709400177]"
0.7_2_64_1_0_5_4_4_100_6.keras,"[0.41181015968322754, 0.6208178400993347]","[0.9453432559967041, 0.4320388436317444]"
0.7_2_64_1_0_5_4_64_100_6.keras,"[0.2969195246696472, 0.9036608934402466]","[2.1826539039611816, 0.4754098355770111]"
0.7_2_64_1_0_5_4_8_100_6.keras,"[0.34241175651550293, 0.7104377150535583]","[1.114598035812378, 0.3921568691730499]"
0.7_2_64_2_0_5_1_16_100_6.keras,"[0.26325908303260803, 0.8270202279090881]","[2.174851894378662, 0.42105263471603394]"
0.7_2_64_2_0_5_1_32_100_6.keras,"[0.2835131883621216, 0.8679817914962769]","[1.463639736175537, 0.34170854091644287]"
0.7_2_64_2_0_5_1_4_100_6.keras,"[0.2711544930934906, 0.9053833484649658]","[2.5572304725646973, 0.3987341821193695]"
0.7_2_64_2_0_5_1_64_100_6.keras,"[0.30070164799690247, 0.7422324419021606]","[2.2119317054748535, 0.3896848261356354]"
0.7_2_64_2_0_5_1_8_100_6.keras,"[0.2824311852455139, 0.8225584626197815]","[2.384427785873413, 0.375]"
0.7_2_64_2_0_5_2_16_100_6.keras,"[0.2576809823513031, 0.7343173623085022]","[1.892453670501709, 0.4038461446762085]"
0.7_2_64_2_0_5_2_32_100_6.keras,"[0.2088685929775238, 0.8900126218795776]","[2.0813820362091064, 0.4541666805744171]"
0.7_2_64_2_0_5_2_4_100_6.keras,"[0.25585779547691345, 0.7951273322105408]","[1.8419604301452637, 0.42248061299324036]"
0.7_2_64_2_0_5_2_64_100_6.keras,"[0.21693363785743713, 0.8494749069213867]","[3.0497703552246094, 0.40062111616134644]"
0.7_2_64_2_0_5_2_8_100_6.keras,"[0.23497433960437775, 0.8486997485160828]","[2.383010149002075, 0.39382240176200867]"
0.7_2_64_2_0_5_3_16_100_6.keras,"[0.2289355993270874, 0.8457831144332886]","[1.8855873346328735, 0.42081448435783386]"
0.7_2_64_2_0_5_3_32_100_6.keras,"[0.23090924322605133, 0.8112994432449341]","[2.117729425430298, 0.42585551738739014]"
0.7_2_64_2_0_5_3_4_100_6.keras,"[0.24429701268672943, 0.8571428656578064]","[2.4999287128448486, 0.40666666626930237]"
0.7_2_64_2_0_5_3_64_100_6.keras,"[0.19719193875789642, 0.8581235408782959]","[4.77694845199585, 0.4057508111000061]"
0.7_2_64_2_0_5_3_8_100_6.keras,"[0.24085892736911774, 0.8549019694328308]","[2.1771633625030518, 0.41860464215278625]"
0.7_2_64_2_0_5_4_16_100_6.keras,"[0.2606169581413269, 0.796338677406311]","[2.8025636672973633, 0.40163934230804443]"
0.7_2_64_2_0_5_4_32_100_6.keras,"[0.21626245975494385, 0.8935064673423767]","[3.319472312927246, 0.40764331817626953]"
0.7_2_64_2_0_5_4_4_100_6.keras,"[0.5479140877723694, 0.0]","[0.5619036555290222, 0.0]"
0.7_2_64_2_0_5_4_64_100_6.keras,"[0.1965155154466629, 0.9104278087615967]","[3.473201274871826, 0.43455496430397034]"
0.7_2_64_2_0_5_4_8_100_6.keras,"[0.27044978737831116, 0.8945736289024353]","[1.709225058555603, 0.35664334893226624]"
0.7_2_64_3_0_5_1_16_100_6.keras,"[0.2691986560821533, 0.8917682766914368]","[4.778902530670166, 0.47101449966430664]"
0.7_2_64_3_0_5_1_32_100_6.keras,"[0.22811470925807953, 0.8928571343421936]","[5.0424065589904785, 0.39751553535461426]"
0.7_2_64_3_0_5_1_4_100_6.keras,"[0.20625227689743042, 0.8963254690170288]","[2.921116828918457, 0.40248963236808777]"
0.7_2_64_3_0_5_1_64_100_6.keras,"[0.21858273446559906, 0.8438617587089539]","[3.598407506942749, 0.4144144058227539]"
0.7_2_64_3_0_5_1_8_100_6.keras,"[0.19988344609737396, 0.8351293206214905]","[2.9506664276123047, 0.4202898442745209]"
0.7_2_64_3_0_5_2_16_100_6.keras,"[0.23286999762058258, 0.7956756949424744]","[4.4108123779296875, 0.3687500059604645]"
0.7_2_64_3_0_5_2_32_100_6.keras,"[0.18499068915843964, 0.8683314323425293]","[2.7544846534729004, 0.3932584226131439]"
0.7_2_64_3_0_5_2_4_100_6.keras,"[0.5476956367492676, 0.0]","[0.5623019933700562, 0.0]"
0.7_2_64_3_0_5_2_64_100_6.keras,"[0.2065562903881073, 0.9188811182975769]","[2.574876546859741, 0.4528301954269409]"
0.7_2_64_3_0_5_2_8_100_6.keras,"[0.21935012936592102, 0.9218289256095886]","[3.3685142993927, 0.43523314595222473]"
0.7_2_64_3_0_5_3_16_100_6.keras,"[0.21093212068080902, 0.8215053677558899]","[2.7920007705688477, 0.36500000953674316]"
0.7_2_64_3_0_5_3_32_100_6.keras,"[0.20959484577178955, 0.8704156279563904]","[2.992023468017578, 0.5189873576164246]"
0.7_2_64_3_0_5_3_4_100_6.keras,"[0.27694034576416016, 0.7560975551605225]","[2.234807014465332, 0.44255319237709045]"
0.7_2_64_3_0_5_3_64_100_6.keras,"[0.18142390251159668, 0.9531034231185913]","[3.9079644680023193, 0.5038759708404541]"
0.7_2_64_3_0_5_3_8_100_6.keras,"[0.2047673910856247, 0.9011703729629517]","[3.2614047527313232, 0.4396551847457886]"
0.7_2_64_3_0_5_4_16_100_6.keras,"[0.18606990575790405, 0.8688147068023682]","[2.587676525115967, 0.3909091055393219]"
0.7_2_64_3_0_5_4_32_100_6.keras,"[0.18004892766475677, 0.875]","[3.325716018676758, 0.39901477098464966]"
0.7_2_64_3_0_5_4_4_100_6.keras,"[0.2422318011522293, 0.7993384599685669]","[2.356044292449951, 0.3888888955116272]"
0.7_2_64_3_0_5_4_64_100_6.keras,"[0.2017565369606018, 0.8938053250312805]","[2.2355844974517822, 0.4357142746448517]"
0.7_2_64_3_0_5_4_8_100_6.keras,"[0.24271294474601746, 0.8643835783004761]","[2.709383964538574, 0.4219409227371216]"
0.7_2_8_1_0_5_1_16_100_6.keras,"[0.5008857846260071, 0.0]","[0.5005548000335693, 0.0]"
0.7_2_8_1_0_5_1_32_100_6.keras,"[0.5034294724464417, 0.4901960790157318]","[0.5110515356063843, 0.800000011920929]"
0.7_2_8_1_0_5_1_4_100_6.keras,"[0.4999505877494812, 0.5962733030319214]","[0.5039063692092896, 0.5762711763381958]"
0.7_2_8_1_0_5_1_64_100_6.keras,"[0.48733359575271606, 1.0]","[0.5477400422096252, 0.0]"
0.7_2_8_1_0_5_1_8_100_6.keras,"[0.505923330783844, 0.2777777910232544]","[0.5043697357177734, 0.6153846383094788]"
0.7_2_8_1_0_5_2_16_100_6.keras,"[0.5012004971504211, 0.6068702340126038]","[0.5264018177986145, 0.5353535413742065]"
0.7_2_8_1_0_5_2_32_100_6.keras,"[0.4813476800918579, 0.5829145908355713]","[0.5537208318710327, 0.4931506812572479]"
0.7_2_8_1_0_5_2_4_100_6.keras,"[0.5481434464454651, 0.0]","[0.5615048408508301, 0.0]"
0.7_2_8_1_0_5_2_64_100_6.keras,"[0.44841721653938293, 0.6551724076271057]","[0.7653325796127319, 0.3951219618320465]"
0.7_2_8_1_0_5_2_8_100_6.keras,"[0.4907711148262024, 0.5352941155433655]","[0.5464356541633606, 0.41626793146133423]"
0.7_2_8_1_0_5_3_16_100_6.keras,"[0.4939415752887726, 0.5718015432357788]","[0.5113450884819031, 0.5135135054588318]"
0.7_2_8_1_0_5_3_32_100_6.keras,"[0.489968866109848, 0.5483871102333069]","[0.5407469272613525, 0.4000000059604645]"
0.7_2_8_1_0_5_3_4_100_6.keras,"[0.4889366924762726, 0.0]","[0.5419865846633911, 0.0]"
0.7_2_8_1_0_5_3_64_100_6.keras,"[0.4649665951728821, 0.6206030249595642]","[0.6724417209625244, 0.4675324559211731]"
0.7_2_8_1_0_5_3_8_100_6.keras,"[0.49181923270225525, 0.6317365169525146]","[0.5116673707962036, 0.5593220591545105]"
0.7_2_8_1_0_5_4_16_100_6.keras,"[0.44627687335014343, 0.6651583909988403]","[0.8154512643814087, 0.47058823704719543]"
0.7_2_8_1_0_5_4_32_100_6.keras,"[0.47863224148750305, 0.5458715558052063]","[0.5915601849555969, 0.5408163070678711]"
0.7_2_8_1_0_5_4_4_100_6.keras,"[0.5063250064849854, 0.5672727227210999]","[0.5148234963417053, 0.5555555820465088]"
0.7_2_8_1_0_5_4_64_100_6.keras,"[0.47791439294815063, 0.49673202633857727]","[0.5320190191268921, 0.41806021332740784]"
0.7_2_8_1_0_5_4_8_100_6.keras,"[0.4935949742794037, 0.5981308221817017]","[0.5035783052444458, 0.5520833134651184]"
0.7_2_8_2_0_5_1_16_100_6.keras,"[0.4881497323513031, 0.6646341681480408]","[0.6090248227119446, 0.4429530203342438]"
0.7_2_8_2_0_5_1_32_100_6.keras,"[0.4799441695213318, 0.6774193644523621]","[0.7579241991043091, 0.42268040776252747]"
0.7_2_8_2_0_5_1_4_100_6.keras,"[0.49677470326423645, 0.5215517282485962]","[0.5302416086196899, 0.5271317958831787]"
0.7_2_8_2_0_5_1_64_100_6.keras,"[0.4932022988796234, 0.6480000019073486]","[0.5672000646591187, 0.40611353516578674]"
0.7_2_8_2_0_5_1_8_100_6.keras,"[0.4848146140575409, 0.6063218116760254]","[0.5250481367111206, 0.5555555820465088]"
0.7_2_8_2_0_5_2_16_100_6.keras,"[0.46646517515182495, 0.6401383876800537]","[0.6396418213844299, 0.5445544719696045]"
0.7_2_8_2_0_5_2_32_100_6.keras,"[0.45879530906677246, 0.6902654767036438]","[0.6241989731788635, 0.49462366104125977]"
0.7_2_8_2_0_5_2_4_100_6.keras,"[0.4795053005218506, 0.5757575631141663]","[0.7101154327392578, 0.4961240291595459]"
0.7_2_8_2_0_5_2_64_100_6.keras,"[0.45259690284729004, 0.6142857074737549]","[0.9430112242698669, 0.40937501192092896]"
0.7_2_8_2_0_5_2_8_100_6.keras,"[0.4640929102897644, 0.7080292105674744]","[0.560445249080658, 0.4427083432674408]"
0.7_2_8_2_0_5_3_16_100_6.keras,"[0.4407986104488373, 0.7063106894493103]","[0.7085347175598145, 0.4271186292171478]"
0.7_2_8_2_0_5_3_32_100_6.keras,"[0.4402325749397278, 0.6122112274169922]","[0.5861932635307312, 0.5151515007019043]"
0.7_2_8_2_0_5_3_4_100_6.keras,"[0.4649818241596222, 0.7366771101951599]","[0.6266798377037048, 0.5]"
0.7_2_8_2_0_5_3_64_100_6.keras,"[0.45066508650779724, 0.5989159941673279]","[0.6637137532234192, 0.560606062412262]"
0.7_2_8_2_0_5_3_8_100_6.keras,"[0.49141666293144226, 0.7318181991577148]","[0.5184521079063416, 0.5054945349693298]"
0.7_2_8_2_0_5_4_16_100_6.keras,"[0.40957731008529663, 0.6774743795394897]","[0.6743873357772827, 0.46987950801849365]"
0.7_2_8_2_0_5_4_32_100_6.keras,"[0.4585379958152771, 0.6435643434524536]","[0.6086483001708984, 0.5542168617248535]"
0.7_2_8_2_0_5_4_4_100_6.keras,"[0.46251651644706726, 0.533707857131958]","[0.636838972568512, 0.44117647409439087]"
0.7_2_8_2_0_5_4_64_100_6.keras,"[0.3832264244556427, 0.7718893885612488]","[0.7335877418518066, 0.5309734344482422]"
0.7_2_8_2_0_5_4_8_100_6.keras,"[0.4560279846191406, 0.7283950448036194]","[0.5562759041786194, 0.5657894611358643]"
0.7_2_8_3_0_5_1_16_100_6.keras,"[0.47296202182769775, 0.7440000176429749]","[0.6247379183769226, 0.4455445408821106]"
0.7_2_8_3_0_5_1_32_100_6.keras,"[0.4463624060153961, 0.7009966969490051]","[0.8116623163223267, 0.4351145029067993]"
0.7_2_8_3_0_5_1_4_100_6.keras,"[0.43306222558021545, 0.708737850189209]","[0.6624777317047119, 0.5113636255264282]"
0.7_2_8_3_0_5_1_64_100_6.keras,"[0.4404248595237732, 0.6938775777816772]","[1.2884502410888672, 0.4545454680919647]"
0.7_2_8_3_0_5_1_8_100_6.keras,"[0.48169124126434326, 0.6168830990791321]","[0.5767892599105835, 0.41747573018074036]"
0.7_2_8_3_0_5_2_16_100_6.keras,"[0.4386747181415558, 0.6891566514968872]","[0.6402466297149658, 0.477011501789093]"
0.7_2_8_3_0_5_2_32_100_6.keras,"[0.4512852132320404, 0.8115183115005493]","[1.517857551574707, 0.46078431606292725]"
0.7_2_8_3_0_5_2_4_100_6.keras,"[0.4479270577430725, 0.7198443412780762]","[0.7151695489883423, 0.9285714030265808]"
0.7_2_8_3_0_5_2_64_100_6.keras,"[0.4483274817466736, 0.6968215107917786]","[0.7271960377693176, 0.4078212380409241]"
0.7_2_8_3_0_5_2_8_100_6.keras,"[0.4652785360813141, 0.694915235042572]","[0.6091148257255554, 1.0]"
0.7_2_8_3_0_5_3_16_100_6.keras,"[0.41647961735725403, 0.6857707500457764]","[0.7849777936935425, 0.42975205183029175]"
0.7_2_8_3_0_5_3_32_100_6.keras,"[0.4432523548603058, 0.7491525411605835]","[0.7249183058738708, 0.5285714268684387]"
0.7_2_8_3_0_5_3_4_100_6.keras,"[0.4661730229854584, 0.7846153974533081]","[0.9669100046157837, 0.44961240887641907]"
0.7_2_8_3_0_5_3_64_100_6.keras,"[0.4193243682384491, 0.75698322057724]","[3.455169200897217, 0.6363636255264282]"
0.7_2_8_3_0_5_3_8_100_6.keras,"[0.4896344542503357, 0.5773195624351501]","[0.725437581539154, 0.5925925970077515]"
0.7_2_8_3_0_5_4_16_100_6.keras,"[0.4245663583278656, 0.6442748308181763]","[1.0823923349380493, 0.45652174949645996]"
0.7_2_8_3_0_5_4_32_100_6.keras,"[0.40673714876174927, 0.6790780425071716]","[1.177905559539795, 0.4792899489402771]"
0.7_2_8_3_0_5_4_4_100_6.keras,"[0.5476924777030945, 0.0]","[0.5621434450149536, 0.0]"
0.7_2_8_3_0_5_4_64_100_6.keras,"[0.4313714802265167, 0.6378787755966187]","[0.8131378889083862, 0.42796608805656433]"
0.7_2_8_3_0_5_4_8_100_6.keras,"[0.47975805401802063, 0.6181384325027466]","[0.684425413608551, 0.5882353186607361]"
0.7_3_16_1_0_5_1_16_150_6.keras,"[0.4456866681575775, 0.6705882549285889]","[0.7216202020645142, 0.48120301961898804]"
0.7_3_16_1_0_5_1_32_150_6.keras,"[0.46264004707336426, 0.5549242496490479]","[0.7446329593658447, 0.6333333253860474]"
0.7_3_16_1_0_5_1_4_150_6.keras,"[0.42702028155326843, 0.6666666865348816]","[0.6902943849563599, 0.4964539110660553]"
0.7_3_16_1_0_5_1_64_150_6.keras,"[0.46322405338287354, 0.6838487982749939]","[0.7709762454032898, 0.4615384638309479]"
0.7_3_16_1_0_5_1_8_150_6.keras,"[0.44761449098587036, 0.6470588445663452]","[0.831279993057251, 0.5166666507720947]"
0.7_3_16_1_0_5_2_16_150_6.keras,"[0.46977096796035767, 0.5972222089767456]","[0.8344941735267639, 0.38009050488471985]"
0.7_3_16_1_0_5_2_32_150_6.keras,"[0.4526151716709137, 0.0]","[0.7255688309669495, 0.0]"
0.7_3_16_1_0_5_2_4_150_6.keras,"[0.4693540930747986, 0.6694915294647217]","[0.6087687611579895, 0.5248618721961975]"
0.7_3_16_1_0_5_2_64_150_6.keras,"[0.41521039605140686, 0.7672209143638611]","[0.8092008829116821, 0.5]"
0.7_3_16_1_0_5_2_8_150_6.keras,"[0.4828279912471771, 0.0]","[0.526266872882843, 0.0]"
0.7_3_16_1_0_5_3_16_150_6.keras,"[0.43840742111206055, 0.6702508926391602]","[0.9142744541168213, 0.5185185074806213]"
0.7_3_16_1_0_5_3_32_150_6.keras,"[0.44722220301628113, 0.6951871514320374]","[0.8555682301521301, 0.49275362491607666]"
0.7_3_16_1_0_5_3_4_150_6.keras,"[0.4564370810985565, 0.6136363744735718]","[0.560269832611084, 0.4318181872367859]"
0.7_3_16_1_0_5_3_64_150_6.keras,"[0.4037884771823883, 0.7415143847465515]","[0.8295405507087708, 0.48571428656578064]"
0.7_3_16_1_0_5_3_8_150_6.keras,"[0.44788816571235657, 0.656862735748291]","[0.8719619512557983, 0.5242718458175659]"
0.7_3_16_1_0_5_4_16_150_6.keras,"[0.426625519990921, 0.6823529601097107]","[0.6543405055999756, 0.5]"
0.7_3_16_1_0_5_4_32_150_6.keras,"[0.4174644351005554, 0.7240356206893921]","[0.6104716658592224, 0.4958677589893341]"
0.7_3_16_1_0_5_4_4_150_6.keras,"[0.43815332651138306, 0.6306156516075134]","[0.6141011118888855, 0.5365853905677795]"
0.7_3_16_1_0_5_4_64_150_6.keras,"[0.39079830050468445, 0.6432889699935913]","[0.982050895690918, 0.39007091522216797]"
0.7_3_16_1_0_5_4_8_150_6.keras,"[0.420941025018692, 0.6500955820083618]","[1.2150218486785889, 0.4157303273677826]"
0.7_3_16_2_0_5_1_16_150_6.keras,"[0.3737415373325348, 0.6902313828468323]","[1.2608085870742798, 0.48571428656578064]"
0.7_3_16_2_0_5_1_32_150_6.keras,"[0.366388738155365, 0.7109826803207397]","[2.3819949626922607, 0.3966480493545532]"
0.7_3_16_2_0_5_1_4_150_6.keras,"[0.41180405020713806, 0.6329966187477112]","[0.8101675510406494, 0.43617022037506104]"
0.7_3_16_2_0_5_1_64_150_6.keras,"[0.36837103962898254, 0.7138643264770508]","[2.0279290676116943, 0.47826087474823]"
0.7_3_16_2_0_5_1_8_150_6.keras,"[0.3452712893486023, 0.8339622616767883]","[1.4518487453460693, 0.4588235318660736]"
0.7_3_16_2_0_5_2_16_150_6.keras,"[0.3912353217601776, 0.7536534667015076]","[1.4046121835708618, 0.3582887649536133]"
0.7_3_16_2_0_5_2_32_150_6.keras,"[0.30271071195602417, 0.8621291518211365]","[2.004838466644287, 0.41860464215278625]"
0.7_3_16_2_0_5_2_4_150_6.keras,"[0.5479154586791992, 0.0]","[0.5619433522224426, 0.0]"
0.7_3_16_2_0_5_2_64_150_6.keras,"[0.404600590467453, 0.6904761791229248]","[2.948469877243042, 0.3181818127632141]"
0.7_3_16_2_0_5_2_8_150_6.keras,"[0.33037471771240234, 0.7642857432365417]","[0.7809863090515137, 0.4166666567325592]"
0.7_3_16_2_0_5_3_16_150_6.keras,"[0.31655651330947876, 0.7870778441429138]","[0.8324900269508362, 0.4117647111415863]"
0.7_3_16_2_0_5_3_32_150_6.keras,"[0.3406575620174408, 0.738896369934082]","[1.8094968795776367, 0.39516130089759827]"
0.7_3_16_2_0_5_3_4_150_6.keras,"[0.2985199987888336, 0.7556886076927185]","[1.3154969215393066, 0.39500001072883606]"
0.7_3_16_2_0_5_3_64_150_6.keras,"[0.2996969223022461, 0.745724081993103]","[1.2912989854812622, 0.4299516975879669]"
0.7_3_16_2_0_5_3_8_150_6.keras,"[0.3435207009315491, 0.7312883138656616]","[1.0854809284210205, 0.44680851697921753]"
0.7_3_16_2_0_5_4_16_150_6.keras,"[0.34347963333129883, 0.7692307829856873]","[1.9241907596588135, 0.43113771080970764]"
0.7_3_16_2_0_5_4_32_150_6.keras,"[0.35103848576545715, 0.7961165308952332]","[1.6068216562271118, 0.4038461446762085]"
0.7_3_16_2_0_5_4_4_150_6.keras,"[0.5479141473770142, 0.0]","[0.5619156360626221, 0.0]"
0.7_3_16_2_0_5_4_64_150_6.keras,"[0.3135001063346863, 0.8480801582336426]","[1.1892894506454468, 0.41911765933036804]"
0.7_3_16_2_0_5_4_8_150_6.keras,"[0.3407718241214752, 0.7195571660995483]","[1.1175920963287354, 0.401197612285614]"
0.7_3_16_3_0_5_1_16_150_6.keras,"[0.28562819957733154, 0.7969924807548523]","[1.4521089792251587, 0.3971291780471802]"
0.7_3_16_3_0_5_1_32_150_6.keras,"[0.30330902338027954, 0.7884615659713745]","[2.870180606842041, 0.4680851101875305]"
0.7_3_16_3_0_5_1_4_150_6.keras,"[0.28289493918418884, 0.843949019908905]","[2.825049638748169, 0.3856502175331116]"
0.7_3_16_3_0_5_1_64_150_6.keras,"[0.33683791756629944, 0.7779605388641357]","[1.435115098953247, 0.4048582911491394]"
0.7_3_16_3_0_5_1_8_150_6.keras,"[0.3343021273612976, 0.7541229128837585]","[1.335839867591858, 0.37788018584251404]"
0.7_3_16_3_0_5_2_16_150_6.keras,"[0.3581124544143677, 0.7397708892822266]","[1.4014885425567627, 0.457446813583374]"
0.7_3_16_3_0_5_2_32_150_6.keras,"[0.2956297695636749, 0.8157142996788025]","[1.862794041633606, 0.4422110617160797]"
0.7_3_16_3_0_5_2_4_150_6.keras,"[0.28972965478897095, 0.7852906584739685]","[1.9826724529266357, 0.35057470202445984]"
0.7_3_16_3_0_5_2_64_150_6.keras,"[0.22065138816833496, 0.8480096459388733]","[1.4726133346557617, 0.39834025502204895]"
0.7_3_16_3_0_5_2_8_150_6.keras,"[0.2963106036186218, 0.7350705862045288]","[1.6120612621307373, 0.4157303273677826]"
0.7_3_16_3_0_5_3_16_150_6.keras,"[0.2362997829914093, 0.8724831938743591]","[2.541069507598877, 0.35555556416511536]"
0.7_3_16_3_0_5_3_32_150_6.keras,"[0.2780989408493042, 0.8114434480667114]","[3.652240037918091, 0.45945945382118225]"
0.7_3_16_3_0_5_3_4_150_6.keras,"[0.32301607728004456, 0.7987117767333984]","[1.4971802234649658, 0.4336734712123871]"
0.7_3_16_3_0_5_3_64_150_6.keras,"[0.24742992222309113, 0.7969303131103516]","[2.5375921726226807, 0.4449339210987091]"
0.7_3_16_3_0_5_3_8_150_6.keras,"[0.2666785418987274, 0.8111110925674438]","[2.226475954055786, 0.417391300201416]"
0.7_3_16_3_0_5_4_16_150_6.keras,"[0.2748144567012787, 0.8259740471839905]","[2.269477128982544, 0.35797664523124695]"
0.7_3_16_3_0_5_4_32_150_6.keras,"[0.2916219234466553, 0.7924298048019409]","[2.818186044692993, 0.3888888955116272]"
0.7_3_16_3_0_5_4_4_150_6.keras,"[0.3476458489894867, 0.7343324422836304]","[2.148983955383301, 0.30263158679008484]"
0.7_3_16_3_0_5_4_64_150_6.keras,"[0.3639739155769348, 0.729106605052948]","[2.953887462615967, 0.4752475321292877]"
0.7_3_16_3_0_5_4_8_150_6.keras,"[0.2633930742740631, 0.822601854801178]","[1.2033965587615967, 0.5]"
0.7_3_32_1_0_5_1_16_150_6.keras,"[0.3578755259513855, 0.6746463775634766]","[1.2481099367141724, 0.3762376308441162]"
0.7_3_32_1_0_5_1_32_150_6.keras,"[0.3955543041229248, 0.706505298614502]","[0.8495404124259949, 0.4188034236431122]"
0.7_3_32_1_0_5_1_4_150_6.keras,"[0.3739550709724426, 0.7034013867378235]","[1.512629508972168, 0.46666666865348816]"
0.7_3_32_1_0_5_1_64_150_6.keras,"[0.39051467180252075, 0.8096330165863037]","[1.5238033533096313, 0.550000011920929]"
0.7_3_32_1_0_5_1_8_150_6.keras,"[0.32771044969558716, 0.8305369019508362]","[1.3439260721206665, 0.5045045018196106]"
0.7_3_32_1_0_5_2_16_150_6.keras,"[0.3517918884754181, 0.7154150009155273]","[2.544440984725952, 0.42307692766189575]"
0.7_3_32_1_0_5_2_32_150_6.keras,"[0.29383331537246704, 0.8725165724754333]","[1.503213882446289, 0.3895348906517029]"
0.7_3_32_1_0_5_2_4_150_6.keras,"[0.3902972638607025, 0.6371049880981445]","[1.7026288509368896, 0.4285714328289032]"
0.7_3_32_1_0_5_2_64_150_6.keras,"[0.2923046052455902, 0.8483063578605652]","[3.316094398498535, 0.4027777910232544]"
0.7_3_32_1_0_5_2_8_150_6.keras,"[0.39096036553382874, 0.7074626684188843]","[1.376852035522461, 0.4749999940395355]"
0.7_3_32_1_0_5_3_16_150_6.keras,"[0.35616400837898254, 0.8216783404350281]","[0.9794735908508301, 0.5398229956626892]"
0.7_3_32_1_0_5_3_32_150_6.keras,"[0.35400018095970154, 0.8681818246841431]","[0.8660619258880615, 0.4000000059604645]"
0.7_3_32_1_0_5_3_4_150_6.keras,"[0.3774106800556183, 0.7364016771316528]","[0.7115647792816162, 0.4329501986503601]"
0.7_3_32_1_0_5_3_64_150_6.keras,"[0.2618080675601959, 0.8069584965705872]","[1.8145699501037598, 0.3910891115665436]"
0.7_3_32_1_0_5_3_8_150_6.keras,"[0.548138439655304, 0.0]","[0.5616421103477478, 0.0]"
0.7_3_32_1_0_5_4_16_150_6.keras,"[0.3183584213256836, 0.7719511985778809]","[1.4755719900131226, 0.44897958636283875]"
0.7_3_32_1_0_5_4_32_150_6.keras,"[0.3576429784297943, 0.668067216873169]","[1.0935695171356201, 0.434959352016449]"
0.7_3_32_1_0_5_4_4_150_6.keras,"[0.3598632216453552, 0.6939024329185486]","[2.4462766647338867, 0.4516128897666931]"
0.7_3_32_1_0_5_4_64_150_6.keras,"[0.2820414900779724, 0.8440233469009399]","[2.775172233581543, 0.4525139629840851]"
0.7_3_32_1_0_5_4_8_150_6.keras,"[0.3664705753326416, 0.7155555486679077]","[1.1401950120925903, 0.37288135290145874]"
0.7_3_32_2_0_5_1_16_150_6.keras,"[0.24097461998462677, 0.8925619721412659]","[3.391414165496826, 0.402515709400177]"
0.7_3_32_2_0_5_1_32_150_6.keras,"[0.2220706194639206, 0.8466112017631531]","[2.4400198459625244, 0.39898988604545593]"
0.7_3_32_2_0_5_1_4_150_6.keras,"[0.24105505645275116, 0.8146002292633057]","[3.5050086975097656, 0.3557046949863434]"
0.7_3_32_2_0_5_1_64_150_6.keras,"[0.2293938547372818, 0.8598014712333679]","[2.418412208557129, 0.4160839021205902]"
0.7_3_32_2_0_5_1_8_150_6.keras,"[0.2857277989387512, 0.8139223456382751]","[2.4870896339416504, 0.41818180680274963]"
0.7_3_32_2_0_5_2_16_150_6.keras,"[0.25055328011512756, 0.8256097435951233]","[4.488110065460205, 0.33816424012184143]"
0.7_3_32_2_0_5_2_32_150_6.keras,"[0.20927567780017853, 0.8717339634895325]","[2.4869296550750732, 0.4797297418117523]"
0.7_3_32_2_0_5_2_4_150_6.keras,"[0.24897806346416473, 0.9178515076637268]","[1.7988067865371704, 0.3695014715194702]"
0.7_3_32_2_0_5_2_64_150_6.keras,"[0.2354792356491089, 0.9132290482521057]","[3.4755282402038574, 0.4015151560306549]"
0.7_3_32_2_0_5_2_8_150_6.keras,"[0.2267661839723587, 0.8674101829528809]","[2.222525119781494, 0.4170854389667511]"
0.7_3_32_2_0_5_3_16_150_6.keras,"[0.2853713631629944, 0.805084764957428]","[3.915433168411255, 0.349693238735199]"
0.7_3_32_2_0_5_3_32_150_6.keras,"[0.21034212410449982, 0.8981481194496155]","[5.085968971252441, 0.4082840383052826]"
0.7_3_32_2_0_5_3_4_150_6.keras,"[0.5479376316070557, 0.0]","[0.561726450920105, 0.0]"
0.7_3_32_2_0_5_3_64_150_6.keras,"[0.22114838659763336, 0.933920681476593]","[2.345625162124634, 0.4559585452079773]"
